,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
2801,11,Challenge,24,(12)-1-(2)-1-(1)-2-(1)-1-(1)-1-(36)-17-(3)-1-(1),7,17,3.428571429,5.996030433,8,36,7.125,57,12.25255075,81,15,0,0,39,32,4,845,6.737397119,10.97916667,6.737397119,6.458333333,2.859113488,10.33333333,3,15,0,0,8,Flash Back 90s,kors k as Disconation,125.4193548,0,0,155,155,155,155
