,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
16,8,Hard,0,(69),,,,,,,,,,69,12,0,0,0,73,1,405,3.530637754554626,7.317530802426669,3.7111349377382647,3.7916666666666665,1.8521853798914258,3.25,8,21,6,9,7,Across the Ocean,zircon,114.71015384615376,68,139,195.0,130.0,165.72748267898385,195.0
17,6,Medium,0,(69),,,,,,,,,,69,4,0,0,0,53,2,323,2.815792579558381,5.6875,2.9409413853210644,3.059423416356148,1.5802073742857898,0.0,9,16,4,3,7,Across the Ocean,zircon,114.71015384615376,68,139,195.0,130.0,165.72748267898385,195.0
18,4,Easy,0,(69),,,,,,,,,,69,2,0,0,0,48,0,235,2.048641660050215,4.878353868284446,2.1359606823919925,2.2136137244050915,1.3120563127525473,0.0,8,18,7,2,5,Across the Ocean,zircon,114.71015384615376,68,139,195.0,130.0,165.72748267898385,195.0
19,1,Beginner,0,(70),,,,,,,,,,70,1,0,0,0,10,0,60,0.5230574451192038,1.0833333333333333,0.5365100794590829,0.5416666666666666,0.2652132799603689,0.5416666666666666,2,5,2,3,2,Across the Ocean,zircon,114.71015384615376,68,139,195.0,130.0,165.72748267898385,195.0
20,10,Challenge,0,(88),,,,,,,,,,88,69,0,0,40,49,24,611,4.35570304818092,9.0625,4.41339172979798,4.833333333333333,2.1474909435343563,4.833333333333333,6,31,3,0,4,Arcade,Matt Harper,140.27586206896567,14,0,217.5,108.75,145.0,145.0
21,10,Edit,0,(88),,,,,,,,,,88,74,0,0,40,50,22,619,4.412733529990162,9.96875,4.482047032828283,4.833333333333333,2.2456355475822174,4.833333333333333,12,32,3,0,2,Arcade,Matt Harper,140.27586206896567,14,0,217.5,108.75,145.0,145.0
22,8,Hard,0,(88),,,,,,,,,,88,10,0,0,37,51,23,492,3.507374631268433,7.25,3.568359375,3.625,1.7653461887574065,4.833333333333333,23,46,15,11,7,Arcade,Matt Harper,140.27586206896567,14,0,217.5,108.75,145.0,145.0
23,2,Beginner,0,(85),,,,,,,,,,85,16,0,0,0,4,0,81,0.5774336283185835,1.8125,0.6047589869281046,0.6041666666666666,0.4197634992131287,0.6041666666666666,3,8,2,0,0,Arcade,Matt Harper,140.27586206896567,14,0,217.5,108.75,145.0,145.0
24,3,Easy,0,(85),,,,,,,,,,85,20,0,0,0,3,0,133,0.9481317600786617,2.4166666666666665,1.009313725490196,1.2083333333333333,0.6047111444213216,1.2083333333333333,4,10,4,2,1,Arcade,Matt Harper,140.27586206896567,14,0,217.5,108.75,145.0,145.0
25,5,Medium,0,(88),,,,,,,,,,88,3,0,0,4,34,21,270,1.924778761061945,3.625,1.9675465593434343,2.4166666666666665,0.9803853171901978,2.4166666666666665,9,13,8,12,6,Arcade,Matt Harper,140.27586206896567,14,0,217.5,108.75,145.0,145.0
